id;search_log_id;adults;children;picked_room;picked_price;picked_room.1
21376;144177;2;0;;;
21377;144178;1;1;;;
21378;144179;2;0;;;
21379;144180;1;1;;;
21380;144181;1;1;;;
21381;144182;1;1;;;
21382;144183;2;0;;;
21383;144184;1;1;;;
21384;144185;2;0;;;
21385;144186;2;0;;;
21387;144188;2;0;;;
21388;144189;2;0;;;
21390;144191;2;0;;;
21391;144192;2;0;;;
21392;144193;2;0;;;
21393;144194;2;0;;;
21394;144195;2;0;;;
21395;144196;2;0;;;
21396;144197;1;1;;;
21397;144198;1;1;;;
21398;144199;2;1;;;
21399;144200;2;0;;;
21400;144201;2;1;;;
21401;144202;2;1;;;
21402;144203;2;1;;;
21403;144204;2;0;;;
21404;144205;2;0;;;
21405;144206;1;1;;;
21406;144207;4;0;;;
21407;144208;2;0;;;
21408;144208;2;0;;;
21409;144209;2;0;;;
21410;144209;2;0;;;
21411;144210;2;0;;;
21412;144211;2;0;;;
21413;144211;2;0;;;
21414;144212;2;0;;;
21415;144213;2;0;;;
21416;144214;2;0;;;
21417;144215;2;0;;;
21418;144216;2;0;;;
21419;144217;2;0;;;
21420;144218;2;0;;;
21421;144219;2;0;;;
21422;144220;2;0;;;
21423;144221;2;0;;;
21424;144222;2;1;;;
21425;144223;2;0;;;
21426;144224;2;0;;;
21427;144225;2;0;;;
21428;144226;2;0;;;
21429;144227;2;0;;;
21430;144228;2;0;;;
21431;144228;1;0;;;
21432;144229;2;0;;;
21433;144230;2;0;;;
21434;144231;3;0;;;
21435;144232;2;0;;;
21436;144233;2;0;;;
21437;144234;2;0;;;
21438;144235;2;0;;;
21439;144236;3;0;;;
21440;144237;2;0;;;
21441;144238;2;0;;;
21442;144239;2;0;;;
21443;144240;2;0;;;
21444;144241;2;0;;;
21445;144242;1;1;;;
21446;144242;2;0;;;
21447;144243;2;0;;;
21448;144244;2;0;;;
21449;144245;2;0;;;
21450;144246;2;0;;;
21451;144247;2;0;;;
21453;144249;2;0;;;
21454;144250;2;0;;;
21455;144251;2;0;;;
21456;144252;2;0;;;
21457;144253;2;0;;;
21458;144254;2;0;;;
21459;144255;2;0;;;
21460;144256;2;0;;;
21461;144257;2;0;;;
21462;144258;2;0;;;
21463;144259;1;1;;;
21464;144260;2;0;;;
21465;144261;2;1;;;
21466;144262;2;0;;;
21467;144263;2;0;;;
21468;144264;2;0;;;
21469;144265;2;0;;;
21470;144266;2;0;;;
21471;144267;2;0;;;
21473;144269;2;0;;;
21474;144270;2;1;;;
21475;144271;2;0;;;
21476;144272;1;0;;;
21477;144273;1;0;;;
21478;144274;1;0;;;
21479;144275;2;0;;;
21480;144276;1;0;;;
21481;144277;2;0;LAX;130628.0;ROOMAA
21482;144278;2;0;;;
21483;144279;1;0;;;
21484;144280;1;0;;;
21485;144281;1;0;;;
21486;144282;2;1;;;
21487;144283;2;0;;;
21488;144284;2;0;;;
21489;144285;2;0;;;
21490;144286;2;0;;;
21491;144287;2;0;;;
21492;144288;2;0;;;
21493;144289;2;0;;;
21494;144290;2;0;;;
21495;144291;2;2;;;
21496;144292;1;1;;;
21497;144293;2;0;;;
21498;144294;2;0;;;
21499;144295;2;0;;;
21500;144296;2;0;;;
21501;144297;2;0;;;
21502;144298;2;0;;;
21503;144299;2;0;;;
21504;144300;2;0;;;
21505;144301;2;0;;;
21506;144302;2;0;;;
21507;144303;2;1;;;
21508;144304;2;0;;;
21509;144305;2;0;;;
21510;144306;2;0;;;
21511;144306;1;0;;;
21512;144307;2;0;;;
21513;144308;2;0;;;
21514;144309;2;0;;;
21515;144310;2;0;;;
21516;144311;2;0;;;
21517;144312;2;0;;;
21518;144313;2;0;;;
21519;144314;2;0;;;
21520;144315;2;0;;;
21521;144316;2;0;;;
21522;144317;2;0;;;
21523;144318;2;0;;;
21524;144319;2;0;;;
21525;144320;2;0;;;
21526;144321;1;0;;;
21527;144322;2;0;;;
21528;144323;2;1;;;
21529;144324;2;2;;;
21530;144325;2;0;;;
21531;144325;2;0;;;
21532;144326;2;0;;;
21533;144326;2;0;;;
21534;144327;2;0;;;
21535;144328;2;0;;;
21536;144329;2;0;;;
21537;144329;2;0;;;
21538;144330;2;0;;;
21539;144331;4;0;;;
21540;144332;2;0;;;
21541;144332;2;0;;;
21542;144333;2;2;;;
21543;144334;2;0;;;
21544;144335;2;0;;;
21545;144336;2;0;;;
21546;144337;2;1;;;
21547;144338;2;0;;;
21548;144339;2;0;;;
21549;144340;1;0;;;
21550;144341;2;0;;;
21551;144342;2;0;;;
21552;144343;2;0;;;
21553;144344;2;0;;;
21554;144345;2;0;;;
21555;144346;2;0;;;
21556;144347;2;0;;;
21557;144348;2;0;;;
21558;144349;2;0;;;
21559;144350;2;0;;;
21560;144351;2;0;;;
21561;144352;2;0;;;
21562;144353;2;0;;;
21563;144354;2;0;;;
21564;144355;2;3;;;
21565;144356;2;0;;;
21566;144357;2;0;;;
21567;144358;2;0;;;
21568;144359;2;0;;;
21569;144360;2;0;;;
21570;144361;2;0;;;
21571;144362;2;1;;;
21572;144363;2;0;;;
21573;144364;2;0;;;
21574;144365;2;0;;;
21575;144366;2;0;;;
21576;144367;2;0;;;
21577;144368;2;0;;;
21578;144369;2;0;;;
21579;144370;2;2;;;
21580;144371;2;0;;;
21581;144372;2;0;;;
21582;144373;1;1;;;
21583;144373;2;0;;;
21584;144374;2;0;;;
21585;144375;5;0;;;
21586;144375;0;0;;;
21587;144376;2;1;;;
21588;144377;3;0;;;
21589;144377;2;0;;;
21590;144378;1;1;;;
21591;144378;2;0;;;
21592;144379;2;0;;;
21593;144380;2;0;;;
21594;144381;2;0;;;
21595;144381;1;1;;;
21596;144382;2;0;;;
21599;144385;2;0;;;
21600;144386;2;0;;;
21601;144387;6;1;;;
21602;144388;2;0;;;
21603;144389;2;0;;;
21605;144391;2;0;;;
21606;144392;4;0;;;
21607;144392;2;1;;;
21608;144393;1;1;STN;85286.0;ROOMBB
21609;144393;2;0;STN;113355.0;ROOMBB
21610;144394;2;0;;;
21611;144395;2;0;;;
21612;144396;2;0;;;
21613;144397;2;0;;;
21614;144398;5;3;;;
21615;144399;2;0;;;
21616;144399;2;0;;;
21617;144399;2;0;;;
21618;144399;2;0;;;
21619;144400;3;0;;;
21620;144401;2;0;;;
21621;144402;2;0;;;
21622;144403;1;0;;;
21623;144403;1;0;;;
21624;144403;2;0;;;
21625;144404;2;0;;;
21626;144405;2;0;;;
21627;144406;2;0;;;
21628;144407;2;0;;;
21629;144408;2;0;LAR;266697.0;ROOMCC
21630;144408;2;0;LAR;266697.0;ROOMCC
21631;144408;1;0;LAR;200271.0;ROOMCC
21632;144409;2;2;;;
21633;144410;2;1;;;
21634;144411;2;0;;;
21635;144412;2;0;;;
21636;144413;2;0;;;
21637;144414;2;0;;;
21638;144415;2;2;;;
21639;144416;2;2;;;
21640;144417;2;0;;;
21641;144418;2;0;;;
21642;144419;2;0;;;
21643;144420;2;0;;;
21644;144421;2;0;;;
21645;144422;2;0;;;
21646;144423;2;0;;;
21647;144424;2;0;;;
21648;144425;2;0;;;
21649;144426;2;0;;;
21650;144427;2;0;;;
21651;144428;2;0;;;
21652;144429;2;0;;;
21653;144430;2;0;;;
21654;144431;2;1;;;
21655;144432;2;0;;;
21656;144433;2;0;;;
21657;144433;2;0;;;
21658;144434;2;0;;;
21659;144435;2;0;;;
21660;144435;2;0;;;
21661;144435;2;0;;;
21662;144436;2;0;;;
21663;144436;2;0;;;
21664;144436;2;0;;;
21665;144437;2;0;;;
21666;144438;2;1;;;
21667;144439;2;1;;;
21668;144440;3;0;;;
21669;144441;2;0;;;
21670;144442;2;0;;;
21671;144443;2;0;;;
21672;144444;2;2;;;
21673;144445;2;2;;;
21674;144446;2;0;;;
21675;144447;2;0;STN;145858.0;ROOMBB
21676;144448;2;2;;;
21677;144448;2;0;;;
21678;144448;2;0;;;
21679;144449;2;0;;;
21680;144449;2;0;;;
21681;144449;2;0;;;
21682;144450;2;0;;;
21683;144450;2;0;;;
21684;144450;2;0;;;
21685;144450;2;0;;;
21686;144451;2;2;;;
21687;144451;2;0;;;
21688;144451;2;0;;;
21689;144452;2;0;;;
21690;144453;3;0;;;
21691;144454;2;0;;;
21692;144455;2;0;;;
21693;144456;2;0;;;
21694;144457;2;0;;;
21695;144458;2;0;;;
21696;144459;2;2;;;
21697;144460;2;0;;;
21698;144461;2;0;;;
21699;144462;1;1;;;
21700;144463;2;0;;;
21701;144464;1;1;;;
21702;144465;2;0;;;
21703;144466;4;0;;;
21704;144467;2;0;;;
21705;144468;2;0;;;
21706;144468;2;0;;;
21707;144469;2;0;;;
21708;144470;2;0;;;
21709;144471;2;0;STN;93691.0;ROOMBB
21710;144472;2;1;;;
21711;144473;2;0;;;
21712;144473;2;0;;;
21713;144474;2;0;;;
21714;144475;2;0;;;
21715;144476;2;0;;;
21716;144477;2;0;;;
21717;144478;2;0;;;
21718;144479;2;0;JUS;535.5;ROOMDD
21719;144480;2;0;;;
21720;144481;1;1;;;
21721;144482;2;0;;;
21722;144483;2;1;;;
21723;144484;2;1;;;
21724;144485;2;0;;;
21725;144486;2;0;;;
21726;144487;2;0;;;
21727;144488;2;0;;;
21728;144489;2;1;STN;382.5;ROOMBB
21729;144490;2;1;;;
21730;144491;2;0;;;
21731;144492;2;0;;;
21732;144493;1;1;;;
21733;144494;1;0;;;
21734;144495;2;0;;;
21735;144496;2;0;;;
21736;144496;2;0;;;
21737;144496;1;0;;;
21738;144497;2;0;;;
21739;144498;2;0;;;
21740;144499;2;0;;;
21741;144500;2;0;;;
21742;144501;2;0;;;
21743;144502;2;1;;;
21744;144503;2;1;;;
21745;144504;2;1;;;
21746;144505;2;0;;;
21747;144506;2;0;;;
21748;144507;2;0;;;
21749;144508;2;0;;;
21750;144509;2;0;;;
21751;144510;2;0;;;
21752;144511;2;0;;;
21753;144512;2;0;;;
21754;144513;2;0;;;
21755;144514;2;1;;;
21756;144514;2;0;;;
21757;144515;2;0;;;
21769;144527;2;0;;;
21776;144534;2;1;;;
21781;144539;2;0;;;
21784;144542;2;1;;;
21787;144545;2;0;;;
21794;144552;2;1;;;
21796;144554;2;1;;;
21797;144555;2;1;;;
21798;144556;2;1;;;
21799;144557;1;0;;;
21800;144558;2;1;;;
21801;144559;2;0;;;
21803;144561;2;1;;;
21804;144561;2;0;;;
21805;144562;2;0;;;
21806;144563;3;0;;;
21807;144564;2;0;;;
21808;144565;2;0;;;
21809;144566;2;0;;;
21810;144567;2;0;;;
21811;144568;2;0;;;
21812;144569;2;0;;;
21813;144570;2;0;;;
21814;144571;2;0;;;
21815;144572;2;0;;;
21816;144573;2;0;;;
21817;144574;2;2;;;
21818;144575;2;2;;;
21819;144576;2;0;;;
21820;144577;2;2;;;
21821;144578;2;0;;;
21822;144579;2;1;;;
21823;144580;2;0;;;
21824;144581;2;0;;;
21866;144623;2;0;;;
22092;144849;2;0;;;
22093;144850;2;0;;;
22102;144859;2;0;;;
22106;144863;2;0;;;
22118;144875;2;0;;;
22123;144880;2;0;;;
22124;144881;2;0;;;
22126;144883;2;0;LAR;199940.0;ROOMCC
22137;144894;2;2;;;
22138;144895;2;1;;;
22139;144896;2;0;;;
22140;144897;2;0;;;
22141;144898;2;0;;;
22142;144899;5;0;;;
22143;144900;2;0;;;
22144;144901;2;0;;;
22145;144902;2;2;;;
22146;144903;2;2;;;
22147;144904;2;2;;;
22148;144905;2;2;;;
22149;144906;2;2;;;
22150;144907;2;2;;;
22151;144908;2;2;;;
22152;144909;2;0;;;
22153;144910;2;1;;;
22154;144911;2;0;;;
22155;144912;2;0;;;
22156;144913;2;0;;;
22157;144914;2;0;;;
22158;144915;2;0;;;
22159;144916;2;0;;;
22160;144917;2;0;;;
22161;144918;2;0;;;
22162;144919;2;0;;;
22163;144920;2;0;;;
22164;144921;2;0;;;
22165;144922;2;0;;;
22166;144923;2;0;;;
22167;144924;2;0;;;
22168;144925;2;0;;;
22169;144926;2;0;;;
22170;144927;2;0;;;
22171;144928;2;1;;;
22172;144929;2;0;;;
22173;144930;2;0;;;
22174;144931;2;0;;;
22175;144932;2;0;;;
22176;144933;2;0;;;
22177;144934;2;0;;;
22178;144935;2;0;;;
22179;144936;2;0;;;
22180;144937;2;0;;;
22181;144937;1;0;;;
22182;144938;2;2;;;
22183;144939;2;2;;;
22184;144940;2;0;;;
22185;144941;2;0;;;
22186;144941;1;0;;;
22187;144942;2;0;;;
22188;144942;2;0;;;
22189;144943;2;0;;;
22190;144944;2;0;;;
22191;144944;1;0;;;
22192;144945;3;0;;;
22193;144946;2;0;;;
22194;144946;1;0;;;
22195;144947;2;1;;;
22196;144948;2;1;;;
22197;144949;2;0;;;
22198;144950;2;0;;;
22199;144951;2;0;;;
22200;144952;2;0;;;
22201;144953;1;0;;;
22202;144954;1;0;;;
22203;144955;3;1;;;
22204;144956;1;1;;;
22205;144956;2;0;;;
22206;144957;1;0;;;
22207;144958;2;0;;;
22208;144959;1;0;;;
22209;144960;1;0;;;
22210;144961;2;0;;;
22211;144962;2;0;;;
22212;144963;2;1;;;
22213;144964;2;0;;;
22214;144965;2;2;;;
22215;144966;2;0;;;
22216;144967;2;0;;;
22217;144968;2;0;;;
22218;144969;2;2;;;
22219;144970;2;0;;;
22220;144971;2;0;;;
22221;144972;2;0;;;
22222;144973;2;0;;;
22223;144974;2;0;;;
22224;144975;2;0;;;
22225;144976;2;0;;;
22226;144977;2;0;;;
22227;144978;2;0;;;
22228;144979;2;0;;;
22229;144980;3;0;;;
22230;144981;1;0;;;
22231;144982;2;0;;;
22232;144983;2;0;;;
22233;144984;2;0;;;
22234;144984;2;0;;;
22235;144985;2;0;;;
22236;144986;2;0;;;
22237;144987;2;2;;;
22238;144988;2;2;;;
22239;144989;2;0;;;
22240;144990;2;0;;;
22241;144991;2;0;;;
22242;144992;2;0;;;
22243;144993;2;0;;;
22246;144996;2;0;STN;321.3;ROOMBB
22247;144997;2;0;;;
22248;144998;2;0;;;
22249;144999;2;0;;;
22250;145000;2;0;;;
22251;145001;2;0;;;
22252;145002;2;0;;;
22253;145003;2;0;;;
22254;145004;2;0;;;
22255;145005;2;0;;;
22256;145006;2;0;;;
22257;145007;2;0;;;
22258;145008;2;0;;;
22259;145009;2;0;;;
22260;145010;2;0;;;
22261;145011;2;0;;;
22262;145012;2;0;;;
22263;145013;2;2;;;
22264;145014;2;0;;;
22265;145015;2;0;;;
22266;145016;2;0;;;
22267;145017;2;0;;;
22268;145018;2;0;;;
22269;145019;2;0;;;
22270;145020;3;1;;;
22271;145021;2;0;;;
22272;145022;2;0;;;
22273;145023;2;2;;;
22274;145024;2;2;;;
22275;145025;2;2;;;
22276;145026;2;2;;;
22277;145027;2;2;;;
22278;145028;2;1;;;
22279;145029;2;1;;;
22280;145030;3;1;;;
22281;145031;2;0;;;
22282;145032;2;0;;;
22283;145033;2;0;;;
22284;145034;2;0;;;
22285;145035;3;1;;;
22286;145036;2;1;;;
22287;145037;3;1;;;
22288;145038;2;1;;;
22289;145039;2;1;;;
22291;145041;2;0;;;
22292;145042;2;0;;;
22293;145043;2;0;;;
22294;145044;2;0;;;
22295;145045;4;0;;;
22296;145046;2;0;;;
22297;145047;2;0;;;
22298;145048;2;0;;;
22299;145049;2;0;;;
22300;145050;2;0;;;
22301;145051;2;0;;;
22302;145052;2;0;;;
22303;145053;2;0;;;
22304;145054;1;0;;;
22305;145055;2;0;;;
22306;145056;2;0;;;
22307;145057;2;0;;;
22308;145058;2;0;;;
22309;145059;2;0;;;
22310;145060;1;1;;;
22311;145061;2;0;;;
22314;145064;1;0;;;
22316;145066;2;0;;;
22318;145068;2;0;;;
22319;145069;2;0;;;
22320;145070;2;0;;;
22321;145071;2;0;;;
22322;145071;1;0;;;
22323;145072;2;0;;;
22324;145073;2;1;;;
22325;145074;2;2;;;
22326;145075;2;0;;;
22327;145076;2;2;;;
22328;145077;2;0;;;
22329;145078;2;0;;;
22330;145079;2;0;;;
22331;145080;2;1;;;
22332;145081;2;0;;;
22333;145082;2;0;;;
22334;145083;2;0;;;
22335;145084;2;2;;;
22336;145085;2;2;;;
22337;145086;1;1;;;
22338;145087;2;1;;;
22339;145088;2;1;;;
22340;145089;3;1;;;
22341;145090;2;0;;;
22342;145091;2;0;;;
22343;145092;2;0;;;
22344;145093;2;0;;;
22345;145094;2;0;;;
22346;145095;2;0;;;
22347;145096;2;0;;;
22348;145097;2;0;;;
22349;145098;2;0;;;
22350;145099;1;1;;;
22351;145099;1;1;;;
22352;145100;2;2;;;
22353;145101;2;0;;;
22354;145102;2;0;;;
22355;145103;2;0;;;
22356;145104;2;0;;;
22357;145104;1;0;;;
22358;145105;2;0;;;
22359;145105;1;1;;;
22360;145106;3;1;;;
22361;145107;2;1;;;
22362;145108;2;2;;;
22363;145109;2;0;;;
22364;145110;2;0;;;
22365;145111;1;1;;;
22366;145112;2;0;;;
22367;145113;2;0;;;
22368;145114;2;0;;;
22369;145115;2;2;;;
22370;145116;2;0;;;
22371;145117;1;1;;;
22372;145118;2;0;;;
22373;145119;2;0;;;
22374;145120;2;0;;;
22375;145121;2;0;;;
22376;145122;2;0;;;
22377;145123;2;0;;;
22378;145124;2;0;;;
22379;145125;2;1;;;
22381;145127;2;0;;;
22382;145128;1;1;;;
22383;145128;1;1;;;
22384;145129;2;0;;;
22385;145130;2;0;;;
22386;145131;2;1;;;
22387;145132;2;0;;;
22388;145133;2;0;;;
22389;145134;2;0;;;
22390;145135;2;2;;;
22391;145136;2;2;;;
22392;145137;2;0;;;
22393;145138;2;0;;;
22394;145139;2;0;;;
22396;145141;2;0;;;
22397;145142;2;2;;;
22398;145143;2;2;;;
22400;145145;2;0;;;
22401;145146;2;0;;;
22402;145147;2;0;;;
22403;145148;3;1;;;
22404;145149;2;1;;;
22405;145150;2;0;;;
22406;145151;2;0;;;
22407;145152;2;0;;;
22408;145153;2;0;;;
22409;145154;2;0;;;
22410;145155;2;0;;;
22411;145156;2;0;;;
22412;145157;2;1;;;
22413;145158;2;0;;;
22414;145159;2;0;;;
22417;145162;4;1;;;
22418;145162;0;0;;;
22419;145163;2;0;;;
22420;145164;4;1;;;
22421;145164;2;0;;;
22422;145165;2;0;;;
22423;145166;2;0;;;
22424;145167;2;0;;;
22425;145168;2;0;;;
22426;145169;2;0;;;
22428;145171;2;0;;;
22429;145172;2;1;;;
22430;145173;2;0;;;
22431;145174;2;0;;;
22432;145175;2;0;;;
22433;145176;2;0;;;
22434;145177;2;0;;;
22435;145178;1;1;;;
22436;145179;1;1;;;
22437;145179;1;1;;;
22438;145180;1;1;;;
22439;145180;1;1;;;
22440;145181;2;0;;;
22441;145182;1;1;;;
22442;145182;1;1;;;
22443;145183;2;0;;;
22444;145184;2;0;;;
22445;145185;1;1;;;
22446;145185;1;1;;;
22447;145186;2;0;;;
22448;145187;3;0;;;
22449;145188;2;0;;;
22450;145188;2;1;;;
22451;145189;2;0;;;
22452;145189;1;0;;;
22453;145190;2;0;;;
22454;145190;2;1;;;
22455;145191;2;1;;;
22456;145192;2;1;;;
22457;145193;2;0;;;
22458;145194;2;0;;;
22459;145195;2;0;;;
22460;145196;3;0;;;
22461;145197;2;0;;;
22462;145197;1;0;;;
22463;145198;2;0;;;
22464;145199;2;0;;;
22465;145200;2;0;;;
22466;145201;2;0;;;
22467;145202;2;0;LAX;93068.0;ROOMAA
22468;145203;2;0;;;
22469;145204;2;0;;;
22470;145205;2;0;;;
22471;145206;2;0;;;
22472;145207;2;0;;;
22473;145208;2;0;;;
22474;145209;2;0;;;
22475;145210;2;0;;;
22476;145211;2;0;;;
22477;145212;2;0;;;
22478;145213;3;0;;;
22479;145214;2;0;;;
22480;145215;2;0;;;
22481;145215;1;0;;;
22482;145216;2;1;;;
22483;145217;2;1;;;
22484;145218;2;1;;;
22485;145219;2;1;;;
22486;145220;2;1;;;
22487;145221;2;0;;;
22488;145222;2;0;;;
22489;145223;2;0;;;
22490;145224;2;1;;;
22491;145225;2;1;;;
22492;145226;2;0;;;
22493;145227;2;0;;;
22494;145228;2;0;;;
22495;145229;2;0;;;
22496;145230;2;0;;;
22497;145231;2;0;;;
22498;145232;2;0;;;
22499;145233;2;0;;;
22500;145234;2;1;;;
22501;145235;2;1;;;
22502;145236;2;0;;;
22503;145237;2;0;;;
22504;145238;2;0;;;
22505;145239;2;0;;;
22506;145240;2;0;;;
22507;145241;2;0;;;
22508;145242;2;0;;;
22509;145243;2;0;;;
22510;145244;2;0;;;
22511;145245;2;0;;;
22512;145246;2;0;;;
22513;145247;2;0;;;
22514;145248;2;1;;;
22515;145249;2;0;;;
22516;145250;2;0;;;
22517;145251;2;2;;;
22518;145252;2;2;;;
22519;145253;2;2;;;
22520;145254;2;2;;;
22521;145255;4;0;;;
22522;145256;4;0;;;
22523;145257;2;0;;;
22524;145258;2;0;;;
22525;145259;2;1;;;
22526;145260;2;2;;;
22527;145261;2;2;;;
22528;145262;4;0;;;
22529;145263;2;2;;;
22530;145264;2;0;;;
22531;145265;2;0;;;
22532;145266;2;0;;;
22533;145267;2;0;;;
22534;145268;2;0;;;
22535;145269;2;0;;;
22536;145270;2;0;;;
22537;145271;2;0;;;
22538;145272;2;0;;;
22539;145273;2;0;;;
22540;145274;2;0;;;
22541;145275;2;0;;;
22542;145276;2;0;;;
22543;145277;2;0;;;
22544;145278;2;0;;;
22545;145279;2;0;;;
22546;145280;2;0;STN;148716.0;ROOMBB
22548;145282;2;0;;;
22549;145283;1;0;;;
22550;145284;1;0;;;
22551;145285;2;1;;;
22552;145286;2;0;;;
22553;145287;2;0;;;
22554;145288;2;0;;;
22555;145288;2;0;;;
22556;145288;2;0;;;
22557;145289;2;2;;;
22558;145290;3;0;LAX;279531.0;ROOMAA
22559;145291;2;0;;;
22560;145292;2;0;;;
22561;145293;2;0;;;
22562;145294;2;0;;;
22563;145295;2;1;;;
22564;145296;2;0;;;
22565;145297;2;1;;;
22566;145298;2;0;;;
22567;145299;2;0;;;
22568;145300;2;0;;;
22569;145301;2;0;;;
22570;145302;2;0;;;
22571;145303;2;0;;;
22572;145304;2;0;;;
22573;145305;2;0;;;
22574;145306;2;0;;;
22575;145307;2;0;;;
22576;145308;2;0;;;
22577;145309;3;0;;;
22578;145310;2;0;;;
22579;145311;2;2;;;
22580;145312;2;2;;;
22581;145313;2;2;;;
22582;145314;2;0;;;
22583;145315;2;0;;;
22584;145315;1;0;;;
22585;145316;2;0;;;
22586;145317;2;0;;;
22588;145319;2;0;;;
22589;145320;2;0;;;
22590;145321;2;0;;;
22591;145321;2;0;;;
22592;145322;2;0;;;
22593;145323;2;0;;;
22594;145323;2;0;;;
22595;145324;2;0;;;
22596;145325;2;0;;;
22597;145325;2;0;;;
22598;145326;2;0;;;
22599;145327;2;0;;;
22600;145328;2;0;;;
22602;145330;2;2;;;
22603;145331;2;1;;;
22604;145332;2;1;;;
22605;145333;2;1;;;
22606;145334;2;1;;;
22607;145335;2;2;;;
22608;145336;2;1;;;
22609;145337;2;1;;;
22610;145338;2;1;;;
22611;145339;2;1;;;
22612;145340;2;0;;;
22613;145341;2;1;;;
22616;145343;2;0;;;
22617;145344;2;0;;;
22618;145345;2;0;;;
22619;145346;2;0;;;
22620;145347;2;0;;;
22621;145348;2;0;;;
22622;145349;2;0;;;
22623;145350;2;0;;;
22624;145351;2;0;;;
22625;145352;2;0;;;
22626;145353;2;0;;;
22627;145354;2;0;;;
22630;145356;2;0;;;
22631;145357;2;0;;;
22632;145357;2;0;;;
22633;145358;2;2;;;
22634;145359;2;0;;;
22635;145360;2;0;;;
22636;145361;2;0;;;
22637;145362;2;0;;;
22638;145363;2;0;;;
22639;145364;2;0;;;
22640;145365;2;0;;;
22641;145366;2;0;;;
22642;145367;2;0;;;
22643;145368;2;0;;;
22644;145369;2;0;;;
22645;145370;2;0;;;
22646;145371;2;0;;;
22647;145372;2;0;LAX;115713.0;ROOMAA
22650;145374;2;0;;;
22651;145375;2;0;;;
22652;145376;2;0;;;
22653;145377;2;0;;;
22654;145378;2;0;;;
22655;145379;2;0;;;
22656;145380;2;0;;;
22657;145381;3;0;;;
22658;145382;2;0;;;
22659;145383;3;0;;;
22660;145384;2;0;;;
22661;145385;2;0;;;
22662;145386;2;0;;;
22663;145387;2;2;;;
22664;145388;2;0;;;
22665;145389;2;0;;;
22666;145390;2;0;;;
22667;145391;1;0;;;
22670;145393;2;0;;;
22675;145396;2;0;;;
22676;145397;1;0;;;
22677;145398;1;0;;;
22678;145399;2;0;;;
22679;145400;2;0;;;
22680;145401;1;0;;;
22681;145402;1;0;;;
22682;145403;2;0;;;
22683;145404;2;0;;;
22684;145405;2;0;;;
22685;145406;2;0;;;
22686;145407;1;0;;;
22687;145408;2;0;;;
22688;145409;2;0;;;
22689;145410;4;0;;;
22690;145411;2;0;;;
22691;145412;2;0;;;
22692;145413;2;0;;;
22693;145414;2;0;;;
22694;145415;2;0;;;
22695;145416;2;0;;;
22865;145586;2;0;;;
23048;145769;1;0;;;
23069;145790;2;0;;;
23076;145797;2;0;;;
23078;145799;2;0;;;
23079;145800;1;3;;;
23080;145801;2;0;;;
23081;145802;2;0;;;
23082;145803;1;2;;;
23083;145804;2;0;;;
23084;145805;1;2;;;
23085;145806;2;0;;;
23086;145807;2;0;;;
23087;145808;1;2;;;
23088;145809;2;0;;;
23089;145810;2;0;;;
23090;145811;2;0;;;
23091;145812;1;2;;;
23092;145813;2;0;;;
23093;145814;1;2;;;
23094;145815;1;2;;;
23095;145816;1;2;;;
23096;145817;1;2;;;
23097;145818;1;2;;;
23099;145820;2;0;;;
23100;145821;2;0;;;
23101;145822;2;0;;;
23102;145823;3;0;;;
23103;145824;2;0;;;
23104;145825;2;0;;;
23105;145826;2;0;;;
23106;145827;2;0;;;
23107;145828;2;0;;;
23108;145829;2;0;;;
23109;145830;2;0;;;
23110;145831;2;0;;;
23111;145832;3;1;;;
23112;145833;2;1;;;
23113;145834;2;2;;;
23114;145835;2;1;;;
23115;145836;2;1;;;
23116;145837;2;0;;;
23117;145838;2;0;;;
23118;145839;2;0;;;
23119;145840;2;0;;;
23120;145841;2;1;;;
23121;145842;2;0;;;
23122;145843;2;0;;;
23123;145844;2;0;;;
23124;145845;2;0;;;
23125;145846;2;0;;;
23126;145847;3;0;;;
23127;145848;3;0;;;
23128;145849;2;0;;;
23129;145850;2;0;;;
23130;145851;2;0;;;
23131;145852;2;0;;;
23132;145853;2;0;;;
23133;145854;2;0;;;
23134;145854;1;1;;;
23135;145854;2;0;;;
23136;145854;2;1;;;
23137;145855;2;0;;;
23138;145856;2;1;;;
23139;145857;2;0;;;
23140;145858;2;0;;;
23141;145859;2;0;;;
23142;145860;2;0;;;
23143;145861;2;0;;;
23144;145862;2;0;;;
23145;145863;2;3;;;
23146;145864;2;0;;;
23147;145865;2;0;;;
23148;145866;2;0;;;
23149;145867;2;0;;;
23150;145868;2;0;;;
23151;145869;2;0;;;
23152;145870;3;0;;;
23153;145870;2;0;;;
23154;145871;2;0;;;
23155;145872;2;2;;;
23156;145873;3;0;;;
23157;145873;2;0;;;
23158;145874;2;0;;;
23159;145875;2;2;;;
23160;145876;2;0;;;
23161;145877;1;2;;;
23162;145878;2;0;;;
23163;145879;1;2;;;
23164;145880;1;2;;;
23165;145881;2;0;;;
23166;145882;1;2;;;
23167;145883;2;0;;;
23168;145884;1;2;;;
23169;145885;1;2;;;
23170;145886;1;2;;;
23171;145887;1;2;;;
23172;145888;1;2;;;
23173;145889;1;2;;;
23174;145890;1;2;;;
23175;145891;1;2;;;
23176;145892;2;1;;;
23177;145893;1;2;;;
23178;145894;1;2;;;
23179;145895;1;2;;;
23180;145896;1;2;;;
23181;145897;1;2;;;
23182;145898;1;2;;;
23183;145899;1;2;;;
23184;145900;1;2;;;
